,lon,lat,Time-2011-0,Time-2011-1,Time-2011-2,Time-2011-3,Time-2011-4,Time-2011-5,Time-2011-6,Time-2011-7,Time-2011-8,Time-2011-9,Time-2011-10,Time-2011-11,Time-2011-12,Time-2011-13,Time-2011-14,Time-2011-15,Time-2011-16,Time-2011-17,Time-2011-18,Time-2011-19,Time-2011-20,Time-2011-21,Time-2011-22,Time-2011-23,Time-2012-0,Time-2012-1,Time-2012-2,Time-2012-3,Time-2012-4,Time-2012-5,Time-2012-6,Time-2012-7,Time-2012-8,Time-2012-9,Time-2012-10,Time-2012-11,Time-2012-12,Time-2012-13,Time-2012-14,Time-2012-15,Time-2012-16,Time-2012-17,Time-2012-18,Time-2012-19,Time-2012-20,Time-2012-21,Time-2012-22,Time-2012-23,Time-2013-0,Time-2013-1,Time-2013-2,Time-2013-3,Time-2013-4,Time-2013-5,Time-2013-6,Time-2013-7,Time-2013-8,Time-2013-9,Time-2013-10,Time-2013-11,Time-2013-12,Time-2013-13,Time-2013-14,Time-2013-15,Time-2013-16,Time-2013-17,Time-2013-18,Time-2013-19,Time-2013-20,Time-2013-21,Time-2013-22,Time-2013-23,Time-2014-0,Time-2014-1,Time-2014-2,Time-2014-3,Time-2014-4,Time-2014-5,Time-2014-6,Time-2014-7,Time-2014-8,Time-2014-9,Time-2014-10,Time-2014-11,Time-2014-12,Time-2014-13,Time-2014-14,Time-2014-15,Time-2014-16,Time-2014-17,Time-2014-18,Time-2014-19,Time-2014-20,Time-2014-21,Time-2014-22,Time-2014-23
25.094696-121.61508,121.61508,25.094696,21.54407202148434,21.524695800781224,21.418313964843733,21.33306982421874,21.173790039062496,20.95268896484374,23.301849121093696,30.793170410156332,36.21268945312482,40.848746582031175,43.845987792968685,45.23823266601545,41.43095971679676,41.939861083984304,42.05229882812488,40.77975854492174,36.93318627929676,32.525577636718715,27.247631591796868,23.059384521484272,22.32681250000004,22.016080078124972,21.83544531249997,21.67230810546872,21.880934814453088,21.66460424804683,21.592146972656213,21.429772705078086,21.34894384765622,21.223659423828096,23.61504980468744,30.606993896484365,36.34136499023423,40.96497460937494,42.9658779296874,42.41644921874995,40.230597167968654,40.5123415527342,40.27358251953143,38.55221948242174,35.56222680664055,31.44303369140638,26.9153525390624,22.79028906249997,22.19123022460931,22.128326171874946,22.00452734374995,21.824136718749944,21.585423339843715,21.235613769531188,21.13850073242183,21.08240087890621,21.00293432617184,21.03181738281248,23.367236083984317,31.66564721679692,37.49374291992186,41.80285913085935,44.27377587890612,42.317500244140696,39.4991774902342,40.40538476562484,41.05716577148423,40.71796801757832,37.47945092773431,32.805095458984255,27.567365478515505,23.260712646484286,22.308735107421857,21.91712622070308,21.80561621093746,21.6620590820312,22.56636694335937,22.452596679687534,22.22557958984376,22.089021972656244,22.14622924804696,22.0322597656251,24.456075195312486,32.01728417968763,38.16286035156234,42.23726220703109,44.06460839843737,42.590201660156126,41.33552954101573,41.38148339843747,41.95529614257832,40.470437011718765,37.04891503906246,32.80906884765615,28.053389648437463,23.928621582031127,23.34531347656261,22.997083496093747,22.89316528320315,22.68598486328124
25.09475-121.63565,121.63565,25.09475,21.614715332031235,21.57042578124999,21.418663085937496,21.41968310546884,21.15324218750005,20.92157202148437,23.40276708984372,30.850897460937578,36.2383803710936,41.05494287109368,44.19824853515616,45.647380615234354,41.58363183593737,42.09701684570305,41.99480493164055,40.95984765624984,37.14522607421862,33.04755395507802,27.47824511718755,23.19527197265616,22.31096166992173,21.96625830078124,21.858653320312488,21.787690185546865,21.77124365234371,21.629968017578086,21.59806982421872,21.4792551269531,21.326127685546847,21.22637792968748,23.75232397460934,30.92468652343753,36.56409692382796,41.47118310546863,43.47453759765609,43.08858178710921,40.44854882812488,40.75906762695309,40.52278710937498,38.93344384765607,36.13085717773422,31.77740380859376,27.273394531249934,22.82587499999998,22.1680405273437,22.10320288085933,21.925375732421827,21.751872314453077,21.447431396484333,21.14056982421868,21.06688574218745,21.020226806640583,20.99588598632809,21.00896093749998,23.33874365234369,31.60101464843752,38.72194482421873,42.62597192382798,45.26478051757806,42.38707666015608,40.13804467773429,40.659094238281405,41.11511010742177,40.91725732421858,37.75735742187492,32.889981933593646,27.94323706054678,23.32681372070304,22.294659179687493,21.86059912109371,21.79623876953121,21.56824804687495,22.516646972656257,22.442284667968845,22.2633654785157,22.111625000000075,22.168761962890493,22.059010986327998,24.681497558593616,32.22488671875006,38.8035659179687,43.02328637695305,44.65642578125005,42.89354028320298,40.95542871093741,42.02140649414049,42.07789086914046,40.5240249023436,37.37420678710931,33.21972192382798,28.412518066406243,24.077449707031143,23.386019042968627,23.01456713867196,22.86361425781236,22.625958007812493
25.112709-121.4299,121.4299,25.112709,22.041792968749924,21.8012167968749,21.51436621093738,21.35932836914051,21.237045654296764,21.19665502929678,23.453796142577996,30.101284423828165,34.99331811523435,39.88561791992172,44.845450683593576,41.94251611328118,38.69470361328108,39.22523095703113,39.01929711914051,38.25727685546872,35.6117207031251,31.76434960937512,26.942868408202983,23.37885473632807,23.090489257812465,22.905409912109334,22.63942846679684,22.347331298828077,22.563686279296807,22.348731445312435,22.33074560546872,21.83795507812492,21.759446777343683,21.601963867187425,24.003285888671783,29.03995385742199,33.90922998046864,38.4016301269532,41.38093164062498,42.892312255859366,43.384428955078114,43.194536376952975,43.53018579101554,43.44333154296867,38.68999047851557,32.96553979492184,28.265126708984283,24.399616455078107,23.798133300781224,23.490148681640598,23.177446044921847,22.8192758789062,21.94099829101553,21.85943579101553,21.511346191406133,21.41446508789052,21.4787937011718,21.614108642578085,24.25583593749997,29.72861352539074,34.143338867187495,38.24331323242188,43.38224145507807,39.430971923828096,37.38564721679688,36.77920922851549,37.84358422851548,37.03243676757808,35.01653710937485,31.784845703124912,27.29011450195301,23.67125952148434,23.026972412109306,22.732098144531165,22.50274023437492,22.126430419921768,23.44763403320312,23.30946020507812,23.029743408203107,22.75464453124997,22.55555395507808,22.56764624023436,25.183117431640618,30.451073242187604,35.18123437499993,39.2525600585937,42.00686914062497,41.59271508789055,41.06816796874988,41.016703124999886,41.0208706054686,40.52667138671864,38.30885644531234,34.190849853515594,28.393287109374896,24.74382177734372,24.223709472656218,23.867953857421835,23.81285498046873,23.61790991210936
25.112793-121.45047,121.45047,25.112793,22.409156249999896,22.260859130859263,21.92442724609361,21.69430273437486,21.509544189453184,21.42908544921861,23.750020507812486,31.840960937500046,37.46804711914047,42.04684838867184,42.88221459960935,41.526675048828096,39.057059570312425,39.72542871093746,39.89807031249989,39.29851586914055,36.87177880859367,32.94986718749995,27.446241210937497,24.060876220703086,23.671706298828088,23.3507700195312,22.99719824218743,22.65932226562491,23.136276611328054,22.76536230468741,22.606247314453054,22.252653564453027,22.153167480468657,21.90864599609364,24.38009008789051,30.36466699218756,35.89201562499985,40.39676416015621,42.13794824218749,42.845523925781215,42.23153710937498,43.44323144531246,44.17315209960933,44.81819409179688,39.874114013671765,34.02438745117179,28.69508642578111,24.80850561523433,24.387365478515598,23.93178442382808,23.73266943359371,23.444438232421824,22.43561254882801,22.29035864257801,21.94081518554674,21.909599365234254,21.78971655273425,21.79602026367178,24.234676269531143,31.04589013671881,36.22651269531243,41.047390380859376,43.34360986328117,39.388982177734334,37.7647060546874,37.845499511718586,39.01072998046879,37.98472924804682,36.1296865234375,33.19083276367178,28.144325927734275,24.223183349609315,23.65089453124993,23.250357421874916,22.84471289062489,22.63238867187488,23.997164062499994,23.83038549804687,23.524087890624983,23.23053564453122,23.12916479492184,23.0596994628906,25.566493896484342,31.563893066406266,37.06303491210928,41.33966210937488,42.49871777343768,41.657798095703,40.399234863281215,41.317423339843735,41.575785156249886,40.91409570312497,39.15405175781234,34.70143579101546,29.025790771484257,25.41046850585935,24.81110205078122,24.521573242187475,24.393708251953115,24.158660644531235
25.112862-121.47104,121.47104,25.112862,23.600386718749963,23.3192661132812,22.97234838867181,22.689112304687427,22.398295654296785,22.231528076171788,24.51887915039053,32.11615747070312,38.55820458984365,43.40963159179684,42.25831079101561,40.82563989257813,39.10382348632795,39.61430200195304,40.33789575195304,39.381803222656245,36.64317773437484,32.79792871093736,27.841325439453097,25.10046728515621,24.71819433593746,24.408665527343715,24.18327612304685,23.89592138671872,24.098438476562443,23.85145239257808,23.713348144531235,23.378444580078096,23.344645751953117,23.001054443359347,25.335922607421843,30.81521264648445,36.63073754882811,41.29441796874986,43.6275246582031,43.447196289062425,42.32460961914049,43.24581567382803,44.07880639648426,43.99706201171863,39.50780541992175,33.87938256835922,29.15327978515624,25.917865966796818,25.36062475585932,24.997457031249947,24.687889160156207,24.37700415039057,23.51867285156243,23.25477636718743,22.9760690917968,22.94378515624994,22.618799804687427,22.5869760742187,24.792894042968683,31.284809814453176,36.8454299316405,41.83313134765618,44.15963159179674,40.03731103515619,37.89570947265624,38.474771972656086,39.30608666992173,38.76153100585928,36.51077294921858,33.705948730468656,28.471582519531317,25.33319921874994,24.90753027343744,24.461105712890557,24.00190527343742,23.781041015624925,24.47165136718745,24.26667578124996,24.01208715820308,23.756806396484325,23.787879394531224,23.63567724609372,25.774831298828072,31.58652490234387,37.74467797851547,42.60556665039053,43.587993408203005,42.24109155273425,40.44249902343736,41.56084130859359,41.6721926269531,41.21801904296876,39.12727685546869,34.733623291015554,29.356418212890624,26.3870920410156,25.83790502929684,25.378135742187457,25.067824462890588,24.73230078124995
25.112938-121.49161,121.49161,25.112938,24.67933081054682,24.590120605468705,24.37912207031245,24.233139404296843,24.068822998046844,23.908301757812477,25.75231787109369,31.725980468750084,38.412894531249975,42.768351074218685,42.32136132812483,40.1153491210938,39.28645166015612,39.44090356445298,40.232230712890775,38.96332421874995,36.19361914062502,32.80334374999994,28.28126074218745,25.84899999999995,25.42637060546869,25.194782470703068,24.97546118164056,24.854756835937447,24.85814062499989,24.72866918945304,24.57117285156243,24.342646240234306,24.06683325195303,23.82282446289053,25.186930908203077,30.56535693359372,36.08370996093743,40.49747216796861,43.495816894531096,43.25853540039069,42.00163964843748,42.37217553710929,43.20556665039056,42.80094506835936,38.65940087890615,33.872428222656175,29.371734374999946,26.54792944335931,25.99474462890617,25.67193823242179,25.358012451171785,25.10633154296865,24.62739477539055,24.432551025390552,24.281664794921813,24.07970922851556,24.04522070312496,23.78101660156245,25.16138476562501,31.02618066406262,36.41772119140625,41.20273706054677,46.2453798828124,40.53657128906243,38.26962451171892,38.34581933593746,39.55120874023426,39.07781030273431,36.77716821289052,33.96062890624995,29.019048095703145,25.95990576171868,25.6211276855468,25.34852148437491,25.00321508789053,24.82846289062492,25.301113037109307,25.117632812499934,24.89130346679681,24.651105712890544,24.659382080078068,24.4394577636718,25.989047607421877,31.338454833984407,37.54738427734368,42.11784448242173,43.79602807617177,43.13985620117184,40.67087304687491,41.44394433593746,41.34290551757806,41.15290185546864,39.05428369140612,34.838781738281405,29.831254638671847,27.11501562499997,26.56849340820308,26.10186621093744,25.82128759765619,25.53095068359368
25.113007-121.51218,121.51218,25.113007,24.55403051757805,24.44745458984368,24.17932348632804,23.875223144531155,23.79503759765617,23.72474829101556,25.23577539062507,31.30053857421877,38.16166870117198,41.928497558593634,42.70147607421869,40.60677636718741,39.44397973632796,41.05420068359368,40.82173730468738,39.384868408203005,36.46384301757808,32.79014916992182,28.508866943359347,25.859732421874952,25.305091308593685,25.13379736328119,24.8481589355468,24.727280029296804,24.637605957031127,24.462701171874883,24.288681396484264,24.03152807617176,23.699056152343804,23.38934545898437,24.80213964843739,30.355591064453257,35.94038720703119,40.33963403320299,42.99922998046867,43.4540883789062,42.62575341796858,42.922599121093725,43.6449196777342,42.57937524414061,38.38534814453117,33.80648950195305,29.146287597656183,26.28990087890617,25.793265136718663,25.439074462890524,25.091730712890516,24.80355078124988,24.58868627929679,24.370262207031168,24.23341162109367,23.99673681640617,23.820110839843665,23.581219238281165,24.974888671874965,30.844117675781348,36.10555932617172,40.78166406249995,45.73341210937497,41.56018090820306,38.71539941406245,39.3672353515625,40.3717458496093,39.53869409179672,37.3189389648438,33.85744653320309,28.957936279296945,25.862146972656177,25.50764135742179,25.16619604492177,24.93427587890616,24.760794433593663,25.185021728515547,24.99561132812493,24.811061767578057,24.524332031249905,24.5376022949218,24.250160888671772,25.786913818359352,31.094695068359385,37.31768457031245,41.88480981445299,44.57673486328117,44.60124291992173,42.08390527343733,42.03506494140608,41.61318261718737,41.7019875488281,38.78280297851553,34.55416528320298,29.68386328124997,26.945457519531207,26.363931640624944,25.883886474609305,25.622035888671807,25.359531005859296
25.113083-121.532745,121.532745,25.113083,23.78609472656238,23.692489990234264,23.49017675781238,23.17504980468737,23.120702880859263,22.973963378906134,24.721814453125003,31.19757348632819,37.20390039062492,40.53547509765612,42.26219628906244,41.6153884277342,40.40029321289059,42.631645751953045,42.064957519531205,40.64059350585936,37.441495605468646,32.821452880859255,28.58512670898425,25.294541992187437,24.628398193359285,24.474651855468665,24.205380615234272,24.06116430664052,23.87733276367193,23.711455078125077,23.502622070312537,23.2561875,22.956702636718724,22.713241943359343,24.285505126953005,30.220367675781265,35.86520654296862,40.04242089843733,42.38645410156244,43.8954494628906,43.1694460449217,43.32995385742187,43.57660913085931,42.01668359374998,37.41320019531252,33.19531030273432,28.617165283203065,25.58408544921865,25.00494726562488,24.59821386718736,24.231900146484428,23.992666748046897,23.898105224609257,23.638704589843627,23.44012670898425,23.2724729003905,23.17214208984363,23.105821289062398,24.60724340820309,30.68242211914075,35.48187402343738,39.66591577148425,42.74323022460924,42.96825463867184,40.37246118164059,41.9379909667967,42.14151391601554,40.75616723632805,38.219741455078086,33.80021997070302,28.6211057128905,25.32746679687492,24.78340185546864,24.410462402343622,24.28119482421864,24.09092626953113,24.490412353515516,24.302355712890524,24.14314672851553,23.783019775390493,23.796442626953013,23.537933105468618,25.08997534179682,30.913908935546925,37.02072290039055,41.68820263671886,45.30027490234362,45.755473876953054,42.61575585937482,42.76269433593749,42.77947778320307,41.722771240234245,38.1905898437499,33.8991213378905,29.142287353515588,26.270738281249933,25.600608886718668,25.11701147460927,24.889626220703025,24.66373266601552
25.113136-121.553314,121.553314,25.113136,21.171611083984324,21.12995703124996,20.98725683593746,20.80937963867183,20.65731054687496,20.53084570312496,22.925463623046813,31.21724511718756,36.63493676757797,39.92809106445311,41.81453173828139,42.36461816406237,41.5218728027343,44.08624169921874,44.05228906249992,42.51380957031252,38.91657861328122,32.44452539062492,27.24592626953114,23.180147460937416,22.360348876952983,22.113281005859417,21.79296850585936,21.473486083984344,21.631442626953085,21.36693457031245,21.209450439453065,20.99352758789056,20.76231298828117,20.58723364257805,22.82088232421862,29.990302978515743,36.04297021484358,40.32436914062495,41.81062988281262,42.80175317382808,41.58788842773427,42.22087548828124,42.09623315429685,40.51080273437518,35.72375024414048,31.55919458007814,26.87664892578116,23.038638671875,22.44841772460933,22.021044677734317,21.73853247070306,21.621081298828063,21.273470214843705,20.940845703124943,20.669408935546805,20.5118454589843,20.495228027343693,20.461701416015572,22.84846044921866,30.76545800781261,35.42864770507802,39.60000756835925,42.13108911132808,43.39460595703112,43.99212792968733,44.12506616210933,45.29724389648425,42.4973464355468,39.45387109374987,32.842308837890705,27.33368994140616,23.03658056640616,22.16070288085935,21.818394531249965,21.62575659179684,21.408002685546837,22.20528784179685,22.042552246093734,21.91469458007812,21.595544189453086,21.682149414062486,21.545153564453106,23.683923095703047,30.55661279296889,37.01853417968744,41.5955527343752,44.55867333984374,45.35152001953124,43.09596337890616,43.92274926757806,43.707647949218654,40.97975366210933,37.1514919433592,32.49094995117181,27.476185058593693,23.937186035156124,23.23835351562505,22.744483398437477,22.5144016113281,22.42175146484373
25.113205-121.57388,121.57388,25.113205,20.312521728515577,20.25916723632808,20.15186987304684,19.90264135742183,19.67542211914056,19.554898437499936,21.96613623046866,29.82707666015638,34.74965478515608,38.42232324218738,40.23358422851555,41.89546411132808,42.78860986328111,44.283230224609326,42.36729516601548,40.99392236328116,38.45582177734363,31.54171533203133,26.0338779296875,22.08631201171865,21.28924780273437,20.97038427734372,20.711470703124963,20.485140136718705,20.684725097656205,20.381640380859317,20.1950925292968,20.06525122070305,19.893108886718665,19.71809912109366,22.041736816406114,29.29811328124993,35.78571557617176,39.97187329101576,41.22444116210929,41.48655908203125,40.47262475585927,40.28167382812495,40.23988183593742,37.88324243164055,33.84670068359381,29.704173828125057,25.204391845703093,21.70532446289058,21.124350341796788,20.88154150390616,20.616119140624907,20.562055419921798,20.27099707031245,20.064903320312457,19.719893554687424,19.53824072265617,19.67139501953119,19.537808593749936,22.159092773437425,30.25039453125001,34.568388916015515,38.17024072265622,40.82960791015642,42.33803735351549,41.870586181640455,41.77640869140642,41.85527246093745,40.916167236327965,37.73153588867186,31.464623046875104,26.4337204589843,22.02827124023429,21.16519018554685,20.868250488281216,20.57447485351558,20.45733984374996,21.13526586914058,21.02984228515622,20.862402099609344,20.600016845703077,20.710231689453096,20.563703369140583,22.825551513671783,30.035742431640664,36.13095117187493,40.621085449218576,43.25582421874986,42.86445092773426,41.12284204101552,42.13123681640613,42.30216455078124,39.737484375,35.52728051757807,30.9300563964844,26.05615332031237,22.621073974609363,22.126443847656237,21.68074804687496,21.449800781249955,21.41736425781247
